id,subunit,iou_0,iou_1,iou_2,dice_0,dice_1,dice_2,recall_0,recall_1,recall_2,specificity_0,specificity_1,specificity_2
25980,5,0.984159894,0.58193322,0.342306114,0.992016719,0.735724129,0.510026901,1,0.586046263,0.882004652,0.738318218,0.999601027,0.992857191
25980,4,0.988723175,0.692429394,0.408212762,0.994329616,0.818266802,0.579760067,1,0.717549796,0.699784946,0.825436564,0.997901622,0.995216978
25980,3,0.992287512,0.721207247,0.216423165,0.996128828,0.838024878,0.355835323,0.999929502,0.749631753,0.45537037,0.862557964,0.998016704,0.994284761
25980,27,0.996072636,0.802219507,0.157037983,0.998032454,0.890257268,0.271448276,0.999935185,0.834659793,0.395286556,0.937388603,0.997657279,0.994578128
25980,26,0.982260194,0.789848399,0.201879812,0.991050718,0.882586927,0.3359401,0.999971957,0.814040083,0.340587045,0.862321705,0.996426,0.992142526
25980,25,0.999946426,0.789040448,0.178825942,0.999973212,0.882082291,0.303396686,0.999947766,0.95381832,0.210335886,0.999974873,0.991284576,0.998122447
25980,24,0.994498537,0.732996297,0.252565793,0.997241681,0.845929444,0.403277488,0.999881774,0.786561325,0.427919176,0.892991074,0.996827705,0.995426125
25980,23,0.999307314,0.774818016,0.136579905,0.999653537,0.873123903,0.240334893,0.999950491,0.874427719,0.227058884,0.985778267,0.995040066,0.995901337
25980,22,0.996502687,0.76066136,0.210905533,0.998248281,0.864063218,0.348343495,0.999953513,0.853899158,0.297555925,0.935822626,0.994412486,0.996854002
25980,21,0.992627707,0.623418972,0.279065354,0.996300216,0.768032138,0.43635824,0.999939064,0.714569605,0.430229534,0.886571576,0.992900114,0.991937162
25980,20,0.999821826,0.785736411,0.453026045,0.999910905,0.880013877,0.623562182,0.999992831,0.916804581,0.551096939,0.997685987,0.991195845,0.995876483
25980,2,0.995230005,0.835652872,0.432850724,0.997609301,0.910469386,0.604181185,0.999996952,0.854667077,0.728816409,0.926801242,0.998656734,0.99609928
25980,19,1,0.871237958,0.365566038,1,0.931188847,0.535405872,1,0.896723734,0.72303207,1,0.999539879,0.998398068
25980,18,0.998554657,0.767623228,0,0.999276806,0.868537158,0,0.999997978,0.767649144,,0.97586009,0.999997978,0.988237381
25980,17,0.999194295,0.834804741,0.288796502,0.999596985,0.909965755,0.448164627,0.99999932,0.857289951,0.703141361,0.988536796,0.998274558,0.992116765
25980,16,0.999963129,0.767587445,0.532242999,0.999981564,0.868514253,0.694724008,0.999998464,0.776459127,0.957635718,0.999522313,0.999342318,0.987797829
25980,15,0.999847538,0.832199512,0.669343902,0.999923763,0.908415821,0.801924518,0.999988551,0.854882052,0.925530807,0.998457019,0.998233572,0.991035835
25980,14,0.999941704,0.874727923,0.66597282,0.999970851,0.933178529,0.799500222,0.999982668,0.891864044,0.927457416,0.999596154,0.998475652,0.992026412
25980,13,0.999970152,0.833323689,0.754451317,0.999985076,0.90908517,0.860042464,0.999998673,0.864177528,0.934196606,0.99934142,0.998992622,0.996365944
25980,12,0.99991357,0.764870175,0.405379648,0.999956783,0.866772169,0.576896995,0.999997278,0.795133333,0.806994195,0.998812615,0.997713413,0.988751655
25980,11,0.999902395,0.882273552,0.749053116,0.999951195,0.937455186,0.856524149,0.999993702,0.918124163,0.899174335,0.999092299,0.99716646,0.994603769
25980,10,0.996084356,0.862286771,0.496274592,0.998038337,0.926051545,0.663346948,1,0.879079928,0.812834225,0.950627821,0.998606084,0.995532435
25980,1,0.999621685,0.896807437,0.311156712,0.999810807,0.945596711,0.474629325,0.99999796,0.92657304,0.578514056,0.994595861,0.9978676,0.995899754
25972,9,0.99498545,0.790778288,0.381806669,0.997486423,0.88316716,0.55261952,0.99999698,0.810636439,0.736863544,0.909503654,0.998732721,0.995625037
25972,8,0.998973935,0.893497949,0.592828522,0.999486704,0.943753807,0.744372057,1,0.93776622,0.723057644,0.980546153,0.997798739,0.998315388
25972,7,0.99837326,0.884437908,0.509445844,0.999185968,0.938675564,0.67501043,1,0.923769658,0.676987448,0.97279279,0.997675859,0.997735753
25972,6,0.993569067,0.800881041,0.594166897,0.996774161,0.889432475,0.745426213,1,0.83242653,0.758426307,0.894684829,0.997936526,0.997736671
25972,5,0.989147298,0.669127835,0.42968349,0.994544043,0.801769428,0.601088973,0.999998991,0.684976489,0.798061646,0.811807479,0.998777467,0.994822898
25972,4,0.985742498,0.590212107,0.263954668,0.992820065,0.742306142,0.417664771,1,0.593148748,0.917941176,0.758591602,0.999719957,0.991940113
25972,3,0.985907765,0.649850854,0.281548616,0.992903883,0.787769212,0.439388116,1,0.655631986,0.84108299,0.7796443,0.999455521,0.9935389
25972,27,0.994706667,0.793979569,0.300672056,0.99734631,0.885160102,0.462333383,0.999997976,0.820913702,0.581137048,0.912846698,0.998121922,0.995250483
25972,26,0.988926758,0.7547615,0.379179994,0.994432554,0.860243971,0.549862956,1,0.775368923,0.51704996,0.812649023,0.998587773,0.997357374
25972,25,0.99995093,0.782634074,0.217055601,0.999975465,0.878064753,0.356689704,0.999983643,0.979339644,0.230086877,0.998875836,0.994523236,0.999579686
25972,24,0.991951171,0.681533208,0.359461698,0.995959324,0.810609276,0.52882946,0.999956215,0.748499055,0.513729435,0.864407547,0.995323726,0.99533923
25972,23,0.999011839,0.782544788,0.304114357,0.999505675,0.878008557,0.466392161,0.99993551,0.906671384,0.388546563,0.981918933,0.993624716,0.997193219
25972,22,0.995227467,0.743212405,0.200159933,0.997608026,0.852692882,0.333555433,0.999980937,0.862422921,0.248596597,0.927743042,0.991387146,0.997297967
25972,21,0.992068135,0.651060063,0.152431594,0.996018276,0.78865703,0.264539075,0.999997979,0.701863045,0.311965085,0.866211061,0.996068746,0.9911205
25972,20,0.999870351,0.812150864,0.527043552,0.999935171,0.896339129,0.69027966,0.999996949,0.952015959,0.584879564,0.998092802,0.992076963,0.997957581
25972,2,0.985621982,0.589655238,0.241100677,0.992758935,0.741865562,0.388527186,0.999993965,0.596807006,0.778561354,0.733769215,0.999372093,0.99395452
25972,19,0.999931187,0.542071834,0.345405579,0.999965592,0.703043557,0.513459413,0.999940361,0.992538465,0.347444606,0.999954715,0.933464079,0.999385035
25972,18,0.998055677,0.737803097,0.398394429,0.999026892,0.849121627,0.569788352,1,0.746775088,0.926034173,0.969526712,0.999338338,0.988667667
25972,17,0.998912189,0.90095563,0.587912088,0.999455799,0.94789759,0.740484429,0.999998582,0.932212998,0.790010858,0.990553489,0.996627139,0.994893018
25972,16,0.999980712,0.927895937,0.890478004,0.999990356,0.962599608,0.942066506,0.99998122,0.943053603,0.973882074,0.999992125,0.999360811,0.99780542
25972,15,0.999939799,0.883787754,0.77828015,0.999969898,0.938309267,0.875317817,0.999952147,0.910984311,0.932046316,0.999843848,0.998367039,0.995370239
25972,14,0.999868534,0.907068317,0.734244901,0.999934263,0.951269872,0.84676034,0.999989,0.925942102,0.924030859,0.998777526,0.998436906,0.994767806
25972,13,0.999965522,0.812364234,0.648914764,0.999982761,0.896469063,0.787081028,0.99999569,0.82037072,0.972564636,0.999296901,0.999692177,0.994525602
25972,12,0.999985211,0.804193659,0.525868926,0.999992605,0.89147155,0.689271427,0.999988236,0.828176775,0.882911392,0.999947229,0.998651326,0.992483489
25972,11,0.999919548,0.818150735,0.598634664,0.999959772,0.899981194,0.748932421,0.999994707,0.916941521,0.714775521,0.999317209,0.990955472,0.994106087
25972,10,0.992670709,0.742293183,0.316152331,0.996321875,0.852087571,0.480419057,1,0.746817973,0.893044822,0.867642546,0.999680854,0.994353039
25972,1,0.989315732,0.693875044,0.433841826,0.994629174,0.819275361,0.605146005,1,0.707582434,0.732821637,0.798571937,0.999054651,0.996384828
25971,9,0.993911998,0.795858835,0.314146946,0.996946705,0.88632672,0.478100181,1,0.807081541,0.681461556,0.898290857,0.999217897,0.995004382
25971,8,0.998178283,0.881560831,0.510243993,0.999088311,0.937052703,0.675710674,1,0.92154316,0.67952375,0.972400326,0.997394116,0.997429153
25971,7,0.999099084,0.882862552,0.244012802,0.999549339,0.937787574,0.392299503,1,0.89112256,0.783209352,0.987044962,0.999377519,0.99403492
25971,6,0.99303783,0.806404451,0.489671328,0.996506755,0.892828238,0.657421968,1,0.845995771,0.66493156,0.912186565,0.996640589,0.996423625
25971,5,0.98673426,0.745754737,0.583175732,0.993322841,0.854363698,0.736716361,0.999998968,0.752167055,0.917301285,0.837341495,0.999369457,0.995370958
25971,4,0.985767002,0.631982787,0.408726049,0.992832494,0.774496879,0.580277548,0.999997957,0.648974884,0.79212144,0.796706221,0.998323239,0.992814757
25971,3,0.984063915,0.662708328,0.35597292,0.991967958,0.797143211,0.525044291,0.99999794,0.674119175,0.79888907,0.797761482,0.998737931,0.992694169
25971,27,0.993765167,0.804786645,0.298885421,0.996872835,0.891835772,0.460218302,1,0.82812112,0.615045872,0.91726536,0.997974727,0.994473343
25971,26,0.989247301,0.757336243,0.15511584,0.994594589,0.861913872,0.26857192,1,0.787433688,0.284308365,0.849679673,0.997364123,0.995618782
25971,25,0.999936189,0.790388618,0.18205386,0.999968094,0.882924087,0.30802972,0.999997941,0.984580714,0.191219783,0.999220901,0.985347008,0.999120884
25971,24,0.987895841,0.664225399,0.323995128,0.99391107,0.798239709,0.489420423,0.999982351,0.73561642,0.426023721,0.819154166,0.994500438,0.995305731
25971,23,0.998331659,0.80846216,0.180688399,0.999165133,0.894088003,0.306072964,0.999982233,0.856780564,0.385721231,0.969679272,0.997043836,0.994782088
25971,22,0.993721899,0.782036985,0.252653671,0.996851065,0.877688838,0.403389503,0.999972793,0.853179732,0.337584598,0.905387472,0.994858075,0.997001119
25971,21,0.992748307,0.669448953,0.247743422,0.996360959,0.801999908,0.397106357,0.999995423,0.72278899,0.459626776,0.890314446,0.995656546,0.9907442
25971,20,0.999766551,0.799150589,0.442800309,0.999883262,0.888364313,0.613806784,0.999998454,0.935514659,0.52088059,0.997136166,0.990077204,0.9964068
25971,2,0.98411452,0.626614668,0.222932888,0.991993668,0.770452499,0.364587281,1,0.63123651,0.835069444,0.764562493,0.999517363,0.992437573
25971,19,0.999973535,0.624331047,0.155746053,0.999986768,0.768723898,0.269516046,0.999982357,0.765739114,0.273065476,0.999682584,0.995228552,0.995141363
25971,18,0.995930343,0.710272816,0.135868188,0.997961023,0.830595925,0.239232314,0.999989597,0.717853795,0.783625731,0.955121303,0.999080153,0.98126709
25971,17,0.99879015,0.911431445,0.565969675,0.999394709,0.953663755,0.72283606,0.999989821,0.937032569,0.791331852,0.99163485,0.996504081,0.993987614
25971,16,0.999984735,0.906913557,0.861522029,0.999992367,0.95118476,0.925610351,0.999999491,0.917666864,0.979874469,0.999780231,0.999514044,0.996686627
25971,15,0.99971648,0.848129529,0.66078295,0.99985822,0.917824769,0.795748716,0.999941382,0.879365541,0.88965728,0.997906942,0.997138699,0.991133144
25971,14,0.999903337,0.870132901,0.662043722,0.999951666,0.930557289,0.796662222,0.999998949,0.906958044,0.860334708,0.999060975,0.996786829,0.993308215
25971,13,0.999964739,0.851108469,0.727070707,0.999982369,0.919566285,0.841969821,0.999989022,0.869188152,0.950059995,0.999477381,0.999316866,0.995882809
25971,12,0.999879017,0.78091989,0.472029615,0.999939505,0.87698486,0.641331683,0.999987425,0.821116778,0.798540357,0.998432301,0.997205876,0.990748696
25971,11,0.999783019,0.838080147,0.637765012,0.999891498,0.911908165,0.778823588,0.999986204,0.893342496,0.819786557,0.998198334,0.994711679,0.99204372
25971,10,0.99397304,0.759380291,0.361061121,0.996977412,0.863236101,0.530558276,0.999994934,0.798010331,0.58574827,0.902792679,0.997331141,0.994462768
25971,1,0.98861209,0.667839483,0.174502233,0.994273438,0.800843834,0.29715096,1,0.701003144,0.389226613,0.828600851,0.996980166,0.993011104
24578,8,0.999995613,0.879861233,0.72972618,0.999997807,0.936091683,0.843747627,0.999997076,0.896456471,0.946270436,0.999933937,0.999692268,0.998328864
24578,7,0.999995112,0.896454338,0.756379248,0.999997556,0.945400393,0.861293765,0.999995601,0.921752904,0.921676982,0.999980564,0.999480885,0.998576489
24578,6,0.999992567,0.897106883,0.850233236,0.999996284,0.945763142,0.919055198,0.999996036,0.917206461,0.963811223,0.999911439,0.999466404,0.998044409
24578,5,0.999993058,0.895061484,0.850956384,0.999996529,0.944625271,0.919477511,0.999993553,0.92399828,0.950554645,0.999987589,0.999229121,0.998201819
24578,4,0.99999406,0.847755872,0.802071691,0.99999703,0.91760593,0.890166241,0.999994555,0.903080945,0.909804892,0.99998703,0.998576783,0.997896175
24578,3,0.999990075,0.90391418,0.857256869,0.999995037,0.949532484,0.923143033,0.999991564,0.916726784,0.976461803,0.999963455,0.999644649,0.997927264
24578,2,0.999998539,0.902477364,0.78698428,0.99999927,0.948739135,0.880795974,0.999999026,0.921807264,0.945016899,0.99997689,0.999677156,0.998831666
24578,1,0.999963465,0.84757666,0.645272739,0.999981732,0.917500939,0.784396075,0.999966388,0.866867666,0.926452351,0.999864603,0.999626815,0.997810865
23064,9,0.999831071,0.774661399,0.453042196,0.999915528,0.873024453,0.623577481,0.999930841,0.873560689,0.621379386,0.997226722,0.996591129,0.996729448
23064,8,0.999936854,0.826931775,0.599186565,0.999968426,0.90526837,0.749364181,0.999965371,0.940940576,0.681031912,0.999580518,0.99358348,0.997328039
23064,7,0.99935854,0.693632783,0.663663792,0.999679167,0.819106467,0.797834028,0.999998511,0.907212795,0.709498101,0.98440673,0.994163171,0.998529783
23064,6,0.99875529,0.648599411,0.052244329,0.999377257,0.786849015,0.099300757,0.999992879,0.704048001,0.185643564,0.981441131,0.994887868,0.984161971
23064,5,0.998442805,0.628324625,0.423449428,0.999220796,0.771743687,0.594962378,0.999998994,0.878125,0.470342558,0.971351471,0.988129754,0.997438705
23064,4,0.999101981,0.667141519,0.515519913,0.999550789,0.800341796,0.68032087,0.999995481,0.827275999,0.635338515,0.983143409,0.992792289,0.99495916
23064,3,0.998539697,0.598532871,0.415181934,0.999269315,0.748852753,0.586754147,0.999756012,0.773331158,0.549568923,0.986343662,0.98483268,0.989119718
23064,2,0.997899983,0.654213162,0.51872013,0.998948888,0.790965974,0.683101672,0.999732386,0.795258877,0.659197708,0.975110003,0.990686506,0.99240031
23064,1,0.997822758,0.439730826,0.176816716,0.998910193,0.610851442,0.300500007,0.999896462,0.530117254,0.393106868,0.968849115,0.990117584,0.979263067
22964,9,0.999904864,0.883828661,0.768988273,0.99995243,0.938332322,0.869410256,0.999998396,0.959572167,0.829191191,0.999226752,0.993364292,0.997072044
22964,8,0.999948294,0.74606959,0.473601635,0.999974146,0.854570281,0.642781093,0.999995599,0.764016397,0.906266364,0.999692065,0.997152246,0.974342382
22964,7,0.999744811,0.786800646,0.219121888,0.999872389,0.880680951,0.359474947,0.999988345,0.797396794,0.807997604,0.998903445,0.997260519,0.96533304
22964,6,0.999810749,0.904770188,0.786749533,0.999905366,0.950004566,0.880648931,0.999936728,0.961407826,0.855524836,0.999060442,0.994367563,0.996763556
22964,5,0.999778052,0.873513828,0.751223408,0.999889014,0.932487196,0.85794126,0.999995751,0.94115067,0.839282173,0.998086258,0.99430667,0.995916212
22964,4,0.99965543,0.897020213,0.830584494,0.999827686,0.945714977,0.90745278,0.999986884,0.957975103,0.884488858,0.996692087,0.995933788,0.997671031
22964,3,0.999837683,0.902316078,0.856005557,0.999918835,0.948650004,0.922417019,1,0.955941675,0.909818843,0.998220163,0.996871943,0.997815185
22964,29,0.999791284,0.829206279,0.738360437,0.999895631,0.906629601,0.849490613,0.99997003,0.878542984,0.892824674,0.997862271,0.996943895,0.99390211
22964,28,0.999955771,0.830160101,0.106472668,0.999977885,0.907199431,0.192454221,0.999988693,0.918283444,0.173729754,0.999286384,0.99568211,0.996816406
22964,27,0.999963413,0.931972668,0.431287813,0.999981706,0.964788668,0.602657005,0.999996207,0.981936125,0.501157155,0.999377791,0.997461177,0.999209914
22964,26,0.998721294,0.757660292,0.285263158,0.999360238,0.862123694,0.443898444,0.999982435,0.762774053,0.925441093,0.945705534,0.999854847,0.996233351
22964,25,0.998650756,0.887081753,0.397066178,0.999324923,0.940162504,0.568428588,1,0.917898695,0.617098446,0.97082211,0.99853086,0.997952554
22964,24,0.997048173,0.78229281,0.047750402,0.998521905,0.877849931,0.091148431,0.999956339,0.928331664,0.059060112,0.978406369,0.979441469,0.995215739
22964,23,0.998148066,0.86772397,0.004750831,0.999073175,0.929177956,0.009456735,0.999989444,0.941505438,0.006959393,0.982734945,0.991700208,0.996437316
22964,22,0.999750983,0.85539021,0.779395682,0.999875476,0.922059635,0.876022899,0.999879063,0.905164215,0.902162905,0.998284452,0.997377813,0.995734273
22964,21,0.999905921,0.835590798,0.11501735,0.999952958,0.910432542,0.206305938,0.999977359,0.922374359,0.184144363,0.99870451,0.994947924,0.9964455
22964,20,0.999971749,0.938878615,0.474517252,0.999985874,0.96847591,0.643623873,0.999994955,0.977801885,0.579799836,0.999599887,0.997823115,0.998900475
22964,2,0.993042573,0.662546873,0.461101474,0.996509143,0.797026398,0.631169679,0.999996321,0.67208829,0.936451162,0.93145879,0.998832955,0.981391459
22964,19,0.999409874,0.837081081,0.464635231,0.99970485,0.911316424,0.634472285,1,0.857760053,0.824063116,0.970518238,0.99956721,0.998125312
22964,18,0.999488569,0.825118423,0.326184379,0.999744219,0.904180696,0.491914072,1,0.909693993,0.457087321,0.987770707,0.996416135,0.997423907
22964,17,0.996493601,0.936163962,0.226749272,0.998243721,0.967029632,0.369675006,0.999967869,0.967055778,0.293808303,0.976828732,0.995352404,0.997815739
22964,16,0.996506491,0.90127132,0.080737629,0.998250189,0.948072282,0.149412081,0.999962804,0.956925719,0.105861408,0.976427064,0.991634347,0.997188738
22964,15,0.998603549,0.833056094,0.812327926,0.999301287,0.908925915,0.896446956,0.999972094,0.83645611,0.993032927,0.978610684,0.999838911,0.994939293
22964,14,0.997810837,0.854105128,0.831821534,0.998904219,0.921312514,0.908190584,1,0.912998976,0.893379287,0.975979672,0.99641802,0.997370625
22964,13,0.999992051,0.930558685,0.862148393,0.999996026,0.964030456,0.925971739,1,0.967585756,0.918924383,0.999928608,0.99713488,0.997751377
22964,12,0.999978268,0.924543448,0.843804019,0.999989134,0.960792492,0.915286018,0.99999947,0.972905624,0.891085928,0.999810008,0.996199158,0.998108619
22964,11,0.999927034,0.869203242,0.723879635,0.999963516,0.930025395,0.839826192,0.999999467,0.915011173,0.871631272,0.999380994,0.995785486,0.99353187
22964,10,0.999947986,0.882033745,0.816764822,0.999973992,0.937319798,0.899142049,0.999988556,0.928326141,0.913045461,0.999553469,0.997125098,0.996183386
22964,1,0.992629346,0.719417262,0.831452802,0.996301041,0.836815214,0.907970766,0.999999487,0.734074539,0.96501601,0.902329223,0.999095626,0.995347685
22754,4,0.999943826,0.723707117,0.703111999,0.999971912,0.839710076,0.825679109,0.999944311,0.86457059,0.803333756,0.999968873,0.998470783,0.998919464
22754,3,0.999877505,0.924516774,0.92519659,0.999938749,0.960778089,0.961145054,0.999877989,0.948811492,0.984391479,0.99996852,0.999778324,0.999563115
22754,2,0.999958397,0.844328671,0.819136985,0.999979198,0.915594584,0.900577573,0.99995888,0.8662561,0.968815944,0.999966674,0.99978509,0.998878311
22754,1,0.99998161,0.85956025,0.823180593,0.999990805,0.924476903,0.903015967,0.999982578,0.871775251,0.979788258,0.999934989,0.999874931,0.998862178
22423,4,0.996736164,0.55122653,0.469339609,0.998365415,0.710697657,0.638844289,0.998113643,0.747119343,0.607193125,0.978684228,0.988146376,0.991349816
22423,3,0.997074063,0.531691675,0.347361868,0.998534888,0.694254182,0.515617781,0.99828505,0.644827754,0.595107027,0.980616756,0.991297296,0.985687557
22423,2,0.99754356,0.372251225,0.391101416,0.998770269,0.542540926,0.5622903,0.998788369,0.479097107,0.641552055,0.974646144,0.992426848,0.986128096
22423,1,0.996961341,0.390813847,0.550140643,0.998478359,0.561993034,0.709794489,0.998070598,0.602708532,0.687629506,0.976882748,0.990292508,0.992713272
22115,9,0.993517018,0.540421426,0.253852234,0.996747967,0.701653998,0.404915711,0.997416703,0.599685669,0.60860309,0.9790124,0.984603676,0.950149789
22115,8,0.993726812,0.697736112,0.244064009,0.996853537,0.821960618,0.392365678,0.998080429,0.748545453,0.593865031,0.967919563,0.991533923,0.976687257
22115,7,0.990817404,0.714916092,0.406578445,0.995387525,0.833762182,0.578109876,0.999843364,0.806449753,0.567073785,0.940301464,0.985893214,0.986467019
22115,6,0.990819603,0.821855676,0.339200215,0.995388635,0.902218202,0.506571327,0.999219597,0.859993908,0.612679082,0.95617658,0.992125249,0.986040966
22115,5,0.99411552,0.876495325,0.59181974,0.997049078,0.934183329,0.74357633,0.999580806,0.880415445,0.941552369,0.954683685,0.999525297,0.992678693
22115,4,0.999780243,0.940286058,0.123088985,0.999890109,0.969224155,0.219197208,1,0.952089686,0.400169924,0.999216267,0.996571209,0.989847375
22115,3,0.997807715,0.866385899,0.115833107,0.998902655,0.928410249,0.207617261,0.999874075,0.957442785,0.145204041,0.989665367,0.981632582,0.995307538
22115,2,0.998829392,0.922973311,0.096468692,0.999414353,0.959943964,0.17596251,0.999958048,0.938199258,0.314398293,0.99207547,0.997710049,0.993419609
22115,16,0.994608279,0.785852193,0.504521686,0.997296852,0.880086489,0.670673863,0.999332118,0.810599095,0.8578751,0.972243707,0.995756166,0.980305854
22115,15,0.991876212,0.754090039,0.562187026,0.99592154,0.859807675,0.719743561,0.99923966,0.80829233,0.794827736,0.962846099,0.989948115,0.981023838
22115,14,0.992919971,0.740832184,0.230042573,0.996447409,0.851124182,0.374040018,0.999777239,0.742682333,0.925021123,0.969461939,0.999483188,0.960270656
22115,13,0.997636062,0.820414106,0.358145689,0.998816632,0.901348878,0.527403933,0.999959907,0.861209547,0.650685541,0.987357213,0.992295437,0.982117936
22115,12,0.997646891,0.796469019,0.589030346,0.99882206,0.886704987,0.741370796,0.999840954,0.858765846,0.781854362,0.982660674,0.993023871,0.989641524
22115,11,0.997830967,0.805750229,0.444954419,0.998914306,0.89242711,0.615873294,0.99997197,0.830841515,0.821989038,0.98593979,0.996070741,0.982390976
22115,10,0.988515915,0.761192205,0.287603071,0.994224796,0.864405603,0.446726289,0.998451864,0.775585265,0.793160531,0.93247734,0.997455063,0.980546207
22115,1,0.999103626,0.909542628,0.258921259,0.999551612,0.952628776,0.41133829,0.999850321,0.92768237,0.602176871,0.99093175,0.998437905,0.995337357
21693,4,0.999876418,0.794974019,0.066488267,0.999938205,0.885777745,0.124686354,0.999876418,0.807048658,0.533884298,1,0.999335056,0.991878675
21693,3,0.999998041,0.573114463,0.354180647,0.99999902,0.728636697,0.52309217,0.999998041,0.573114463,1,1,1,0.990775406
21693,2,0.999985939,0.869052544,0.914479026,0.999992969,0.929939126,0.955329375,0.999985939,0.981694968,0.924824377,1,0.999201656,0.999880495
21693,1,0.999932186,0.827579064,0.884183107,0.999966092,0.9056561,0.93853204,0.999932186,0.853997435,0.982315113,1,0.999784938,0.999003605
20613,8,0.996358098,0.656814916,0.330449023,0.998175727,0.792864562,0.496748116,1,0.781188919,0.442139147,0.918284615,0.993929152,0.995980713
20613,7,0.997682227,0.702807925,0.541980592,0.998839769,0.825469408,0.702966814,1,0.704800107,0.988349088,0.923730454,0.999930966,0.995208362
20613,6,0.99651538,0.714260809,0.381819573,0.998254649,0.833316384,0.552633036,1,0.796841419,0.537348792,0.919328181,0.996092868,0.996360335
20613,5,0.997604423,0.689214311,0.332047583,0.998800775,0.816017608,0.498552134,0.999998687,0.739533745,0.605866867,0.927148951,0.99805288,0.995091642
20613,4,0.995999854,0.692679552,0.363175967,0.997995919,0.818441448,0.532837984,0.999990683,0.839772198,0.429745313,0.914377547,0.993274198,0.997396567
20613,3,0.996096178,0.71043881,0.2446852,0.998044272,0.830709413,0.393168008,0.999977763,0.770675656,0.475452812,0.934894455,0.995680955,0.99239109
20613,2,0.995819973,0.671261233,0.371864125,0.997905609,0.803298993,0.542129673,0.999999334,0.795451922,0.465508486,0.910809148,0.993677041,0.996968774
20613,1,0.997563968,0.713346648,0.402149063,0.998780498,0.832693896,0.573618131,0.999999672,0.771653252,0.639802546,0.925824697,0.99783961,0.996362366
20495,4,0.999173919,0.590494973,0.505849096,0.999586789,0.74252982,0.671845668,0.999597346,0.852474193,0.574262158,0.988915172,0.991775882,0.997433551
20495,3,0.999216847,0.585187829,0.460808179,0.99960827,0.738319861,0.630894851,0.99949195,0.81825499,0.556959232,0.992841263,0.991976607,0.996329432
20495,2,0.999133046,0.578376119,0.475782522,0.999566335,0.732874899,0.644786769,0.999285948,0.831042943,0.563887536,0.995920377,0.991752717,0.996677323
20495,1,0.999264441,0.603095701,0.518322222,0.999632085,0.752413846,0.682756551,0.999529184,0.872729863,0.581854447,0.993006628,0.99187264,0.99767093
13387,8,1,0.884797043,0.437687939,1,0.938877792,0.608877527,1,0.995532964,0.446337308,1,0.993478086,0.999776242
13387,7,0.999987892,0.856973341,0.489102746,0.999993946,0.922978615,0.656909333,1,0.967750581,0.544251969,0.999791217,0.994233911,0.998617595
13387,6,0.999188206,0.933657165,0.45154805,0.999593938,0.965690487,0.622160665,0.99999579,0.974689738,0.532227488,0.992192265,0.995877545,0.99855019
13387,5,0.999182146,0.899165013,0.455139373,0.999590906,0.946905621,0.625561209,1,0.921524233,0.763330898,0.993367365,0.997255226,0.992852902
13387,4,0.999867487,0.743087145,0.295126925,0.999933739,0.852610436,0.45574981,1,0.961445624,0.320773464,0.999330671,0.961677612,0.995434835
13387,3,0.999913699,0.90374816,0.607934294,0.999956848,0.949440876,0.75616808,1,0.963656122,0.704308797,0.999342451,0.99305936,0.996558498
13387,2,0.999141433,0.362669014,0.460436058,0.999570532,0.532292156,0.630546001,0.999926268,0.63004473,0.556081674,0.983608457,0.987423725,0.99380526
13387,1,0.999400437,0.68112795,0.619518363,0.999700129,0.810322558,0.765064944,0.999895584,0.786816197,0.783114696,0.985655045,0.997064609,0.996028058
11838,5,0.999296653,0.574089447,0.814574141,0.999648203,0.729424174,0.897813016,0.999335187,0.793303699,0.882722847,0.998369655,0.997443361,0.99860034
11838,4,0.999074041,0.287723082,0.330574604,0.999536806,0.446871048,0.496889995,0.999169159,0.978081987,0.333651551,0.996737193,0.98460733,0.99979084
11838,3,0.999871067,0.307527844,0.678728045,0.999935529,0.470395863,0.808621798,0.99991746,0.597122997,0.751984127,0.998087377,0.995325844,0.997938129
11838,2,0.999842449,0.441222641,0.379060116,0.999921218,0.612289355,0.549736899,0.999930298,0.92898626,0.393940959,0.997011586,0.988721915,0.999261574
11838,1,0.998754537,0.93138321,0.475141243,0.99937688,0.964472721,0.644197625,0.998928873,0.935554342,0.916122004,0.995631887,0.999837938,0.996738456
11688,6,0.997343271,0.544715679,0.396082848,0.998669869,0.705263352,0.567420262,0.998559953,0.784732699,0.493255877,0.984136982,0.982227803,0.991721617
11688,5,0.997362959,0.689074116,0.533686784,0.998679738,0.815919337,0.695952771,0.998495524,0.797026686,0.7316401,0.982835553,0.993400172,0.991800513
11688,4,0.994215899,0.212348935,0.291028789,0.997099561,0.35030993,0.450847869,0.994219344,0.221972544,0.921346456,0.999909255,0.998825944,0.974734801
11688,3,0.993929425,0.237147001,0.20650093,0.996955472,0.383377239,0.342313752,0.993940737,0.238382283,0.998621142,0.999698475,0.999843819,0.97193891
11688,2,0.992282272,0.281611168,0.344879221,0.996126187,0.439464286,0.512877611,0.992364799,0.30683235,0.904069968,0.997822875,0.997896564,0.977230902
11688,1,0.997109715,0.769109203,0.596933162,0.998552766,0.869487539,0.747599432,0.9982051,0.872835172,0.752649201,0.984893495,0.993510849,0.994163581
10274,5,0.995636528,0.65479723,0.662322984,0.997813494,0.791392708,0.796864376,0.999995056,0.743820225,0.750829062,0.881307309,0.996811271,0.998287466
